CoreID,SoilCoreLength_cm,HoleDepth_cm,BitSize,Team,Aspect,Weather,SoilCondition,Note,CollectionDate,ESRIGNSS_LATITUDE,ESRIGNSS_LONGITUDE,ESRIGNSS_ALTITUDE
5524,100,100,III,,Flat ,Overcast ,,,9/19/19 15:57,37.91166899,-98.14845609,467.4618875
5525,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.9111208,-98.14902327,469.221271
4847,100,100,I,,Flat,Overcast,,,9/19/19 15:57,38.14180065,-98.23307346,491.2331857
5526,100,100,III,,Flat ,Overcast ,,,9/19/19 15:57,37.91176639,-98.15015576,470.89339
4848,50,50,I,,Flat,Overcast,,,,,,
5527,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.91068479,-98.15039187,467.3358442
5528,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.91059373,-98.1503873,468.1432437
5529,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.90987307,-98.15040504,468.1794756
5530,100,100,III,,Flat ,Overcast ,,,9/19/19 15:57,37.90959305,-98.14927032,468.0239911
5531,100,100,I,,Flat ,Overcast ,,,9/19/19 15:57,37.90995263,-98.14903569,467.6792874
5532,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.90959322,-98.14869999,466.6361778
5533,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.9093992,-98.14711213,465.3575192
5534,100,100,I,,Flat ,Overcast ,,,9/19/19 15:57,37.90956853,-98.1450588,463.0431757
5535,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.90938032,-98.14506005,463.902989
5536,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.91028282,-98.14493146,462.0137182
4849,50,50,II,,Flat,Mostly sunny,,,9/19/19 15:57,38.17501671,-97.54271005,418.5185015
4850,100,100,III,,Flat,Clear,,,9/19/19 15:57,38.1750183,-97.54396991,418.362966
4851,50,50,II,,Flat,Mostly sunny,,,9/19/19 15:57,38.17521237,-97.54419646,419.1618016
4852,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17530124,-97.54465462,418.3111035
4853,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17549345,-97.54521812,417.9734131
4854,100,100,III,,Flat,Clear,,,9/19/19 15:57,38.17520768,-97.54546541,419.1279252
4855,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17513544,-97.54602333,418.8349979
4856,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17630457,-97.54598987,418.149427
4857,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17718957,-97.54495584,419.6203908
4858,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17718918,-97.54473058,419.739428
4859,100,100,III,,Flat,Clear,,,9/19/19 15:57,38.17746558,-97.54529107,419.8261039
4860,100,100,III,,Flat,Clear,,,9/19/19 15:57,38.17781103,-97.54458752,420.292536
4861,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17844945,-97.54458285,419.7966439
5537,100,100,III,,Flat ,Sunny,,Moved point slightly as it was in tracks ,9/19/19 15:57,37.98655915,-97.88965036,435.9643362
5538,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98773395,-97.88941808,434.9402707
4862,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.1781954,-97.5456189,420.1459077
4863,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17847176,-97.54629479,420.8727562
5539,100,100,III,,Flat ,Sunny,,,9/19/19 15:57,37.98835293,-97.88827021,435.3824218
4864,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17918175,-97.54571547,421.0908324
4865,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17971378,-97.54468502,420.7055584
5540,100,100,III,,flat ,Sunny,,,9/19/19 15:57,37.98780127,-97.88713887,436.0550851
4866,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17970652,-97.5444546,420.4238897
5541,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98734333,-97.88679999,436.7158158
4867,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.18098832,-97.54532422,420.736172
5542,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98761514,-97.88645307,434.7889242
4868,100,100,III,,Flat,Clear,,,,,,
5543,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98905796,-97.88677433,434.6341957
5544,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.99057817,-97.88573258,433.9493543
4869,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.18051119,-97.5433037,421.2798041
5545,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98943612,-97.88825179,434.4898791
4870,100,100,III,,Flat,Clear,,,9/19/19 15:57,38.18041572,-97.54352893,420.7900339
5546,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98917199,-97.88905012,434.864783
4871,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17907167,-97.544116,420.0958452
5547,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98927018,-97.88984448,433.8905276
5548,100,100,III,,Flat ,Sunny,,,9/19/19 15:57,37.98971921,-97.88983695,434.6150362
4872,100,100,III,,Flat,Clear,,,9/19/19 15:57,38.17834166,-97.54273931,421.0402432
4873,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17878493,-97.54264502,420.598236
5549,100,100,III,,Flat ,Sunny,,,9/19/19 15:57,37.99042857,-97.88891807,433.9912832
5550,50,50,I,,Flat ,Sunny,,,,,,
4874,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17628347,-97.5441776,420.2216836
4875,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.17645607,-97.54315212,420.5020877
5551,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.99142899,-97.88924677,433.0594592
5552,100,100,III,,Flat ,Sunny,,,9/19/19 15:57,37.99081388,-97.89084799,433.812009
5553,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.99063399,-97.89141209,432.5675242
5554,100,100,III,,Flat ,Sunny,,,,,,
5555,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98926926,-97.89110731,432.7836389
5556,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98892226,-97.89144959,433.7405308
5557,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98821873,-97.89294371,434.4335375
5558,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98813087,-97.893623,435.4048762
5559,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98766556,-97.89215004,435.1414923
5560,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98712736,-97.89237721,434.702441
5561,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98641918,-97.89341899,435.761422
5562,50,50,I,,Flat ,Sunny,,,9/19/19 15:57,37.98667132,-97.89148119,435.2207114
5563,50,50,I,,Flat ,Sunny,,,,,,
4876,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.78003834,-98.2923779,489.3127009
5564,100,100,III,,Flat ,Overcast ,,,9/19/19 15:57,37.87955998,-98.05093067,449.3635549
4877,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.78049289,-98.29305375,489.487477
4878,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.78065267,-98.29374085,489.4805142
5565,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.88000088,-98.05102471,449.0624201
5566,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.88027408,-98.05090814,450.8021496
4879,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.78057302,-98.29463251,489.3395036
4880,100,100,I,,Flat,Mostly cloudy,,,9/19/19 15:57,37.78113241,-98.29508203,488.9677009
5567,100,100,III,,Flat ,Overcast ,,,9/19/19 15:57,37.8809774,-98.05104751,450.5061765
5568,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.8815859,-98.05188378,451.3337691
4881,50,50,I,,Flat,Mostly cloudy,,,9/19/19 15:57,37.78130167,-98.29235011,487.7335942
5569,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.88174534,-98.05296578,451.3569277
4882,100,100,I,,Flat,Mostly cloudy,,,9/19/19 15:57,37.78256035,-98.2924361,487.2976075
4883,50,50,I,,Flat,Partly cloudy,,,9/19/19 15:57,37.78266757,-98.29403592,487.8427107
5570,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.8822578,-98.05099539,450.4546134
4884,50,50,I,,Flat,Partly cloudy,,,9/19/19 15:57,37.78275519,-98.29619089,490.0551806
5571,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.88262341,-98.0515598,449.8995256
4885,50,50,I,,Flat,Partly cloudy,,,9/19/19 15:57,37.78231504,-98.29665541,490.3688475
4886,50,50,I,,Flat,Partly cloudy,,,9/19/19 15:57,37.78195625,-98.29711647,490.2684559
5572,100,100,III,,Flat ,Overcast ,,,9/19/19 15:57,37.88276796,-98.05347602,451.8587076
4887,50,50,I,,Flat,Partly cloudy,,,9/19/19 15:57,37.78232193,-98.29813616,491.151056
4888,50,50,I,,Flat,Partly cloudy,,,9/19/19 15:57,37.78205636,-98.3000627,491.8608147
4889,100,100,I,,Flat,Partly cloudy,,,9/19/19 15:57,37.78062771,-98.30042695,490.5927596
5573,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.88158046,-98.05430127,450.1357103
5574,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.88127532,-98.05515895,450.2049363
4890,50,50,I,,Flat,Partly cloudy,,,9/19/19 15:57,37.77962836,-98.29952908,490.284721
5575,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.88229488,-98.05555168,451.7701551
4891,100,100,I,,Flat,Partly cloudy,,,9/19/19 15:57,37.77728029,-98.30045555,488.5755133
4892,50,50,I,,Flat,Partly cloudy,,,9/19/19 15:57,37.77745404,-98.29737206,488.2091269
4893,100,100,I,,Flat,Partly cloudy,,,9/19/19 15:57,37.77826603,-98.29665059,488.7496492
4894,50,50,I,,Flat,Partly cloudy,,,9/19/19 15:57,37.77870746,-98.29610851,490.0865905
4895,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.77917687,-98.29771582,488.4648847
4896,100,100,I,,Flat,Overcast,,,9/19/19 15:57,37.77934537,-98.2973768,489.3469572
4897,100,100,I,,Flat,Overcast,,,9/19/19 15:57,37.78069998,-98.29666226,491.389464
4898,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.78020595,-98.29632157,490.520663
5576,92,90,III,,Flat ,Overcast ,,Multiple attempts and couldn’t get all the way down,9/19/19 15:57,37.97666657,-98.012661,451.4791409
4899,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.7799646,-98.29556237,490.2112379
5577,96,100,III,,Flat ,Overcast ,,,9/19/19 15:57,37.97639318,-98.01301475,451.5659468
4900,50,50,II,,Flat,Overcast,,,9/19/19 15:57,37.77875661,-98.29340813,487.649546
4901,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.77795171,-98.29352292,486.1078892
4902,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.77832256,-98.29250434,487.170359
5578,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.9759369,-98.01221973,451.217403
5579,100,100,III,,Flat ,Overcast ,,,9/19/19 15:57,37.97567197,-98.0124465,451.0608676
5580,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.97485884,-98.01198772,451.3995256
5581,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.97458841,-98.01246589,450.0770752
5582,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.97468503,-98.01291364,451.1436446
5583,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.97404137,-98.01212415,452.1068692
5584,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.97423299,-98.01201006,450.7767322
5585,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.97402287,-98.01006933,450.4220187
5586,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.97485364,-98.01052563,450.4885019
5587,100,100,I,,Flat ,Clear,,,9/19/19 15:57,37.97556868,-98.0114356,450.4968498
5588,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.97565734,-98.01118778,449.8377862
5589,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.97600888,-98.01016181,449.6088171
5590,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.97610064,-98.00959131,450.348871
5591,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.976731,-98.0099316,450.4575064
5592,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.9768342,-98.01174301,450.7531789
4903,100,100,I,,South,Overcast,,Remnant prairie,9/19/19 15:57,37.2655812,-97.90651015,375.2955652
4904,50,50,I,,South,Overcast,,Remnant prairie,9/19/19 15:57,37.26558894,-97.90653222,374.0175157
5593,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.96931675,-98.02721579,452.8001489
5594,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.96931548,-98.02813541,452.9746179
4905,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26384777,-97.90418833,373.8735198
5595,100,100,III,,Flat ,Clear,,,9/19/19 15:57,37.96885504,-98.02756388,452.8075435
4906,100,100,I,,Flat,Overcast,,,9/19/19 15:57,37.26404584,-97.9058789,374.2381692
4907,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.2640523,-97.90656306,374.4542372
4908,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26444036,-97.9083492,374.8380769
5596,100,100,III,,Flat ,Clear,,,9/19/19 15:57,37.96858192,-98.02745201,452.9061822
4909,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.2640717,-97.90882328,375.408802
4910,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26473817,-97.90982132,374.9746598
5597,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.96867715,-98.02700147,452.281104
4911,100,100,I,,Flat,Overcast,,,9/19/19 15:57,37.26498562,-97.90981186,375.0385557
5598,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.96840166,-98.02688917,452.795219
4912,100,100,I,,Flat,Overcast,,,9/19/19 15:57,37.26479613,-97.91037997,375.3189835
5599,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.96760234,-98.02792805,452.6679078
4913,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26473066,-97.91117075,375.4817416
4914,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26356213,-97.91164376,375.8490439
5600,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.96686702,-98.02724931,453.4442894
4915,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26271967,-97.91222855,374.7498051
5601,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.9674011,-98.02610184,452.2933598
4916,50,50,I,,Flat,Overcast,,,,,,
5602,100,100,III,,Flat ,Clear,,,9/19/19 15:57,37.96649717,-98.0257727,452.479985
4917,100,100,I,,Flat,Overcast,,,9/19/19 15:57,37.2668996,-97.91181806,377.8771062
5603,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.96605236,-98.02624507,452.0282849
4918,100,100,I,,Flat,Overcast,,,9/19/19 15:57,37.26770928,-97.91225014,378.5955918
4919,100,100,I,,Flat,Overcast,,Saturated at depth,9/19/19 15:57,37.26896269,-97.91087061,377.1431053
5604,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.96614572,-98.0264661,452.0364826
5605,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.96595092,-98.02520961,451.5666003
5606,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.96576901,-98.02498802,451.0650407
5607,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.96504665,-98.02408885,450.0358493
4920,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26876589,-97.90874495,377.6412721
4921,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26803731,-97.90840788,377.7902347
5608,100,100,III,,Flat ,Clear,,,9/19/19 15:57,37.96468725,-98.02455006,450.4970499
4922,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26739541,-97.90900191,376.2481201
5609,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.96423954,-98.02499938,449.8590273
4923,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.2672275,-97.90797706,376.8524661
5610,50,50,II,,Flat ,Clear,,,,,,
4924,100,100,III,,Flat,Overcast,,,9/19/19 15:57,37.26677151,-97.90855438,375.8012676
4925,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26642988,-97.90851921,375.2558362
5611,96,100,III,,Flat ,Clear,,,9/19/19 15:57,37.96341817,-98.02422497,449.9499273
4926,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26650064,-97.90786708,375.2956401
5612,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.96639145,-98.02360943,451.182251
5613,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.96648844,-98.0242907,451.4959603
5614,100,100,III,,Flat ,Clear,,,9/19/19 15:57,37.96755874,-98.02416212,451.545752
4927,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26693241,-97.90561016,376.7949494
4928,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26692069,-97.90484415,376.0638182
5615,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.96802405,-98.02474579,450.2765532
4929,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26720613,-97.90673761,375.9924127
5616,100,100,III,,Flat ,Clear,,,9/19/19 15:57,37.96821291,-98.02529984,450.6635254
4930,50,50,I,,Flat,Overcast,,Moved away from wet sand,9/19/19 15:57,37.26854632,-97.90692211,375.6412042
5617,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.9682095,-98.02575167,451.0707381
4931,50,50,I,,Flat,Overcast,,,9/19/19 15:57,37.26866116,-97.90704887,376.3642489
5618,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.96838227,-98.02460884,451.7042802
5619,50,50,II,,Flat ,Clear,,,9/19/19 15:57,37.96910476,-98.0243756,452.2646271
4932,50,50,I,,Flat,Overcast,,,9/19/19 15:57,38.14271669,-97.7259475,411.8607028
4933,50,50,I,,North,Overcast,,,9/19/19 15:57,38.14324037,-97.72557308,411.9264368
4934,50,50,I,,N,Partly sunny,,,9/19/19 15:57,38.14370087,-97.72535206,411.6089669
4935,50,50,I,,NW,Partly sunny,,,9/19/19 15:57,38.14368756,-97.72467141,412.2826372
4936,50,50,I,,N,Partly sunny,,,9/19/19 15:57,38.14358569,-97.72396937,412.281224
4937,50,50,II,,Flat,Partly sunny,,,,,,
5620,50,50,II,,Flat ,Overcast ,,,9/19/19 15:57,37.97218698,-97.78592864,423.2822199
4938,50,50,II,,Flat,Partly sunny,,,9/19/19 15:57,38.14269855,-97.724219,413.1457438
5621,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.97140939,-97.78752013,423.5528889
5622,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.97177554,-97.78865946,424.0713631
4939,100,100,I,,Flat,Partly sunny,,,9/19/19 15:57,38.14286202,-97.72311101,412.8207015
5623,50,50,I,,Flat,Overcast ,,,9/19/19 15:57,37.97231137,-97.78948602,424.5336333
4940,50,50,II,,Flat,Partly sunny,,,9/19/19 15:57,38.14321573,-97.72308872,412.7100697
5624,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.9727965,-97.79083405,424.8707415
4941,50,50,II,,Flat,Partly sunny,,,9/19/19 15:57,38.14376518,-97.72328099,412.5518143
5625,50,50,I,,Flat,Overcast ,,,9/19/19 15:57,37.97225237,-97.79105568,424.2482497
5626,50,50,I,,Flat ,Overcast ,,,9/19/19 15:57,37.97280457,-97.79206715,425.4458226
4942,100,100,III,,Flat,Partly sunny,,,9/19/19 15:57,38.14367203,-97.72295321,411.4978603
4943,50,50,II,,N,Partly sunny,,,9/19/19 15:57,38.14341041,-97.7218036,411.371973
5627,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.97163386,-97.79198606,424.3017788
4944,50,50,II,,N,Mostly sunny,,,9/19/19 15:57,38.14347235,-97.7208977,412.1512059
5628,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.97192375,-97.7933354,424.4966855
4945,100,100,III,,W,Mostly sunny,,,9/19/19 15:57,38.14122405,-97.72172883,415.4363243
4946,50,50,II,,N,Mostly sunny,,,9/19/19 15:57,38.14171344,-97.72228819,414.8837909
5629,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.97229973,-97.78718362,424.5639198
5630,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.9727602,-97.78739129,425.2652298
4947,100,100,III,,N,Mostly sunny,,,9/19/19 15:57,38.14204362,-97.7224979,413.5871897
4948,50,50,II,,Flat,Mostly sunny,,,9/19/19 15:57,38.1418683,-97.72298977,414.5739649
5631,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.97321787,-97.78842536,424.6087492
4949,100,100,III,,W,Mostly sunny,,,9/19/19 15:57,38.14121373,-97.72288829,414.5432375
5632,100,100,III,,Flat,Mostly sunny,,,9/19/19 15:57,37.97374241,-97.78704016,424.8638678
4950,50,50,II,,S,Mostly sunny,,,9/19/19 15:57,38.1404169,-97.72289839,414.0337783
4951,100,100,III,,W,Mostly sunny,,,9/19/19 15:57,38.1404242,-97.72321567,414.312469
4952,50,50,II,,W,Mostly sunny,,,9/19/19 15:57,38.1405128,-97.72359204,414.1763725
5633,100,100,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.97438541,-97.78863023,424.4166394
4953,50,50,II,,Flat,Mostly sunny,,,9/19/19 15:57,38.14043039,-97.72416229,414.3552413
4954,100,100,III,,Flat,Mostly sunny,,,9/19/19 15:57,38.14053284,-97.72495366,414.4648738
5634,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.97466892,-97.78908738,423.3410747
4955,50,50,II,,Flat,Mostly sunny,,,9/19/19 15:57,38.14054684,-97.72554671,414.5177323
4956,50,50,II,,W,Mostly sunny,,,9/19/19 15:57,38.14116033,-97.72399533,414.0274306
5635,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.9748297,-97.78793067,423.6904094
4957,50,50,II,,NW,Mostly sunny,,,9/19/19 15:57,38.14127661,-97.72460835,413.2838102
4958,50,50,II,,NW,Mostly sunny,,,9/19/19 15:57,38.14207588,-97.72444116,412.8923734
5636,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.97555576,-97.78758082,423.0758274
5637,50,50,I,,Flat,Mostly sunny,,,,,,
5638,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.97445082,-97.78566784,422.1368167
5639,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.97399982,-97.78521124,422.6927544
5640,100,100,III,,Flat,Mostly sunny,,,9/19/19 15:57,37.977167,-97.78686409,421.7705965
5641,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.97728176,-97.78834595,423.1007748
5642,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,37.97567358,-97.79099917,423.8602409
5643,96,100,III,,Flat,Mostly sunny,,,9/19/19 15:57,,,
4959,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,38.12470603,-97.7198618,415.2269496
5644,100,100,III,,Flat,Mostly sunny,,,9/19/19 15:57,37.97452117,-97.7927331,423.8808058
4960,50,50,I,,Flat,Mostly sunny,,,9/19/19 15:57,38.12460717,-97.71892661,414.0971956
4961,50,50,II,,Flat,Mostly sunny,,,9/19/19 15:57,38.12468501,-97.71837177,414.7933077
5645,95,100,III,,Flat,Mostly sunny,,,9/19/19 15:57,,,
4962,50,50,II,,Flat,Mostly sunny,,,9/19/19 15:57,38.12522688,-97.71813587,414.3499688
4963,50,50,II,,Flat,Mostly sunny,,,9/19/19 15:57,38.12542085,-97.71893744,414.6532847
4964,50,50,II,,Flat,Mostly sunny,,,9/19/19 15:57,38.12578098,-97.71902792,414.7774627
5646,100,100,III,,Flat,Mostly sunny,,,9/19/19 15:57,37.97726479,-97.79239909,423.774785
4965,100,100,III,,Flat,Sunny,,,9/19/19 15:57,38.12587726,-97.71996061,415.15594
4966,100,100,III,,Flat,Clear,,,9/19/19 15:57,38.12622157,-97.71819634,413.469058
4967,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.12630091,-97.71721446,413.9726637
4968,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.1256818,-97.71754142,413.9739118
4969,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.1249351,-97.71645822,412.6061176
4970,100,100,III,,Flat,Clear,,,,,,
4971,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.12430943,-97.71622655,413.0608152
4972,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.12413584,-97.71701385,413.6246509
4973,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.12413867,-97.71746819,413.2946487
4974,50,50,II,,Flat,Clear,,,9/19/19 15:57,38.12351562,-97.71829613,414.106635
4975,100,100,III,,Flat,Clear,,,9/19/19 15:57,38.12398065,-97.71965383,414.5276336
4976,100,100,I,,Flat,Clear,,,9/19/19 15:57,38.0052854,-97.81316939,426.4971092
4977,50,50,I,,Flat,Severe clear,,,9/19/19 15:57,38.00465977,-97.8147788,426.0756348
4978,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00421311,-97.8146627,426.4531559
4979,100,100,III,,Flat,Clear,,,9/19/19 15:57,38.00347407,-97.81331026,425.3938332
4980,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00346803,-97.81274575,426.4986017
4981,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00204018,-97.81289175,427.3185684
4982,100,100,I,,Flat,Clear,,,9/19/19 15:57,38.00150325,-97.81414756,427.260313
4983,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00142975,-97.81493061,426.8321961
4984,100,100,I,,Flat,Clear,,,9/19/19 15:57,38.0006899,-97.81542246,428.0389377
4985,100,100,I,,Flat,Clear,,,9/19/19 15:57,38.00008561,-97.81575947,427.3000328
4986,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.99979866,-97.81528961,427.2820858
4987,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00010329,-97.81838894,427.72759
4988,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.99985275,-97.81964245,427.5272781
4989,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00137748,-97.81997076,427.6724878
4990,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00263664,-97.81949594,427.7255246
4991,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00319175,-97.81947495,427.6405983
4992,100,100,I,,Flat,Clear,,,9/19/19 15:57,38.0046013,-97.81918899,428.4842932
4993,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00580217,-97.81898228,428.2811597
4994,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00631961,-97.8173763,428.5092174
4995,100,100,I,,Flat,Clear,,,9/19/19 15:57,38.0049546,-97.81751303,427.8572784
4996,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00379907,-97.81822221,428.0192443
4997,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.0017297,-97.81710738,427.5117302
4998,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00252403,-97.81662796,427.9166497
4999,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.0029828,-97.81715141,427.3805505
5000,50,50,I,,Flat,Clear,,Depression,9/19/19 15:57,38.00295138,-97.81572888,426.783213
6001,50,50,I,,Flat,Clear,,,9/19/19 15:57,38.00269643,-97.81470707,426.9144054
